#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
    1510    0.629    0.220    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1511    0.629    0.220    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1512    0.630    0.220    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1513    0.630    0.219    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1514    0.630    0.219    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1515    0.630    0.219    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1516    0.631    0.219    0.000    0.000    0.089    0.046    0.009    0.003    0.003    0.001
    1517    0.631    0.219    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1518    0.631    0.219    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1519    0.631    0.219    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1520    0.632    0.218    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1521    0.632    0.218    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1522    0.632    0.218    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1523    0.632    0.218    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1524    0.633    0.218    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1525    0.633    0.218    0.000    0.000    0.089    0.045    0.009    0.003    0.003    0.001
    1526    0.633    0.218    0.000    0.000    0.088    0.045    0.009    0.003    0.003    0.001
    1527    0.633    0.217    0.000    0.000    0.088    0.045    0.009    0.003    0.003    0.001
    1528    0.634    0.217    0.000    0.000    0.088    0.045    0.009    0.003    0.003    0.001
    1529    0.634    0.217    0.000    0.000    0.088    0.045    0.009    0.003    0.003    0.001
    1530    0.634    0.217    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1531    0.634    0.217    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1532    0.634    0.217    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1533    0.635    0.217    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1534    0.635    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1535    0.635    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1536    0.635    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1537    0.636    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1538    0.636    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1539    0.636    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1540    0.636    0.216    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1541    0.637    0.215    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1542    0.637    0.215    0.000    0.000    0.088    0.045    0.008    0.003    0.003    0.001
    1543    0.637    0.215    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1544    0.637    0.215    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1545    0.638    0.215    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1546    0.638    0.215    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1547    0.638    0.215    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1548    0.638    0.214    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1549    0.638    0.214    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1550    0.639    0.214    0.000    0.000    0.087    0.045    0.008    0.003    0.003    0.001
    1551    0.639    0.214    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1552    0.639    0.214    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1553    0.639    0.214    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1554    0.640    0.214    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1555    0.640    0.214    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1556    0.640    0.213    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1557    0.640    0.213    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1558    0.641    0.213    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1559    0.641    0.213    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1560    0.641    0.213    0.000    0.000    0.087    0.044    0.008    0.003    0.003    0.001
    1561    0.641    0.213    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1562    0.641    0.213    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1563    0.642    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1564    0.642    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1565    0.642    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1566    0.642    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1567    0.643    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1568    0.643    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1569    0.643    0.212    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1570    0.643    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1571    0.644    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1572    0.644    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1573    0.644    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1574    0.644    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1575    0.644    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1576    0.645    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1577    0.645    0.211    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1578    0.645    0.210    0.000    0.000    0.086    0.044    0.008    0.003    0.003    0.001
    1579    0.645    0.210    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1580    0.646    0.210    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1581    0.646    0.210    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1582    0.646    0.210    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1583    0.646    0.210    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1584    0.646    0.210    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1585    0.647    0.209    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1586    0.647    0.209    0.000    0.000    0.085    0.044    0.008    0.003    0.003    0.001
    1587    0.647    0.209    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1588    0.647    0.209    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1589    0.648    0.209    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1590    0.648    0.209    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1591    0.648    0.209    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1592    0.648    0.209    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1593    0.648    0.208    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1594    0.649    0.208    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1595    0.649    0.208    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1596    0.649    0.208    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1597    0.649    0.208    0.000    0.000    0.085    0.043    0.008    0.003    0.003    0.001
    1598    0.650    0.208    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1599    0.650    0.208    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1600    0.650    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1601    0.650    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1602    0.650    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1603    0.651    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1604    0.651    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1605    0.651    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1606    0.651    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1607    0.652    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1608    0.652    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1609    0.652    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1610    0.652    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1611    0.652    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1612    0.653    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1613    0.653    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1614    0.652    0.206    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1615    0.652    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1616    0.652    0.207    0.000    0.000    0.084    0.043    0.008    0.003    0.003    0.001
    1617    0.651    0.208    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1618    0.651    0.208    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1619    0.650    0.209    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1620    0.650    0.209    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1621    0.650    0.210    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1622    0.649    0.210    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1623    0.649    0.211    0.000    0.000    0.083    0.043    0.008    0.003    0.003    0.001
    1624    0.648    0.211    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1625    0.648    0.212    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1626    0.648    0.212    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1627    0.647    0.213    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1628    0.647    0.213    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1629    0.646    0.214    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1630    0.646    0.214    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1631    0.646    0.215    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1632    0.645    0.215    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1633    0.645    0.216    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1634    0.644    0.216    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1635    0.644    0.217    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1636    0.644    0.217    0.000    0.000    0.083    0.042    0.008    0.003    0.003    0.001
    1637    0.643    0.217    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1638    0.643    0.218    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1639    0.642    0.218    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1640    0.642    0.219    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1641    0.642    0.219    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1642    0.641    0.220    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1643    0.641    0.220    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1644    0.641    0.221    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1645    0.640    0.221    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1646    0.640    0.222    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1647    0.639    0.222    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
    1648    0.639    0.223    0.000    0.000    0.082    0.042    0.008    0.003    0.003    0.001
